,Timestamp,Node,Subsystem,Message,Tuple,Type
338,1167660034,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
339,1167660034,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
340,1167660034,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
341,1167660034,tg-c238,MEM,Physical Address x,8,computation
342,1167660034,tg-c238,MEM,Physical Address x,8,computation
343,1167660034,tg-c238,MEM,Physical Address x,8,computation
344,1167660034,tg-c238,MEM,Physical Address x,8,computation
345,1167660035,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,8,computation
346,1167660035,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
347,1167660035,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
348,1167660035,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
349,1167660035,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
350,1167660036,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
351,1167660036,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
352,1167660037,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
353,1167660037,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
354,1167660038,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
355,1167660038,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
356,1167660039,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
357,1167660039,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
358,1167660039,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
359,1167660039,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
360,1167660039,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
361,1167660040,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
362,1167660040,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
363,1167660040,tg-c238,DEV,+Platform Specific Error Info Section,8,computation
